04 August 2017 12:53:19
Time (ms),HR (bpm),R-R (ms)
5715474,83,956
5716441,83,967
5717428,83,987
5718444,81,1016
5719496,79,1052
5720494,77,998
5721544,75,1050
5722603,73,1059
5723631,70,1028
5724676,68,1045
5725712,65,1036
5726704,61,992
5727634,61,930
5728592,60,958
5729555,60,963
5730434,60,879
5731347,60,913
5732319,60,972
5733245,60,926
5734170,61,925
5735144,61,974
5736071,62,927
5736986,63,915
5737923,63,937
5738844,64,921
5739728,64,884
5740645,64,917
5741573,65,928
5742470,65,897
5743438,65,968
5744416,65,978
5745333,65,917
5746287,65,954
5747259,65,972
5748175,65,916
5749121,65,946
5750148,65,1027
5750647,65,499
5752069,65,1422
5753012,65,943
5753934,65,922
5754878,65,944
5755855,64,977
5756843,64,988
5757850,64,1007
5758947,64,1097
5760021,63,1074
5761043,63,1022
5762067,62,1024
5763063,62,996
5764003,61,940
5764956,61,953
5765898,61,942
5766805,60,907
5767709,60,904
5768642,60,933
5769557,61,915
5770470,61,913
5771403,62,933
5772356,62,953
5773257,63,901
5774192,63,935
5775138,64,946
5776043,65,905
5776930,65,887
5777866,65,936
5778829,65,963
5779753,66,924
5780722,66,969
5781681,65,959
5782597,65,916
5783532,65,935
5784479,65,947
5785400,65,921
5786316,65,916
5787257,65,941
5788164,65,907
5789052,65,888
5789972,65,920
5790930,65,958
5791852,65,922
5792815,65,963
5793796,65,981
5794705,65,909
5795608,65,903
5796453,65,845
5797231,65,778
5798014,65,783
5798792,66,778
5799615,66,823
5800508,66,893
5801414,66,906
5802228,66,814
5802983,67,755
5803748,67,765
5804535,69,787
5805307,69,772
5806064,70,757
5806831,71,767
5807624,74,793
5808397,74,773
5809179,75,782
5809965,76,786
5810731,77,766
5811485,77,754
5812234,77,749
5812994,78,760
5813739,78,745
5814504,78,765
5815294,79,790
5816151,79,857
5817012,79,861
5817921,79,909
5818914,79,993
5819893,79,979
5820876,79,983
5821876,79,1000
5822878,79,1002
5823828,77,950
5824802,76,974
5825774,74,972
5826685,72,911
5827579,71,894
5828491,69,912
5829457,68,966
5830400,66,943
5831398,65,998
5832349,63,951
5833179,63,830
5833953,64,774
5834704,64,751
5835448,64,744
5836165,64,717
5836895,64,730
5837574,66,679
5838281,66,707
5838997,68,716
5839712,70,715
5840450,74,738
5841240,74,790
5842040,76,800
5842871,78,831
5843710,79,839
5844535,80,825
5845358,80,823
5846200,81,842
5847107,81,907
5848041,80,934
5848984,79,943
5849897,77,913
5850759,74,862
5851596,74,837
5852370,73,774
5853147,72,777
5853997,71,850
5854950,70,953
5855904,70,954
5856786,70,882
5857636,70,850
5858491,70,855
5859353,70,862
5860186,70,833
5860969,70,783
5861727,70,758
5862464,70,737
5863160,71,696
5863843,71,683
5864521,71,678
5865214,72,693
5865848,72,634
5866522,73,674
5867163,77,641
5867813,77,650
5868441,79,628
5869089,84,648
5869732,84,643
5870365,88,633
5870987,88,622
5871604,90,617
5872214,93,610
5872821,93,607
5873430,95,609
5874042,95,612
5874653,95,611
5875276,97,623
5875906,97,630
5876561,97,655
5877276,98,715
5878152,98,876
5879032,98,880
5879897,98,865
5880804,98,907
5881729,98,925
5882605,98,876
5883429,93,824
5884286,93,857
5885105,90,819
5885863,87,758
5886633,82,770
5887388,82,755
5888128,82,740
5888882,80,754
5889655,75,773
5890408,75,753
5891161,74,753
5891862,74,701
5892607,77,745
5893333,77,726
5894084,78,751
5894838,80,754
5895518,80,680
5896247,81,729
5896974,82,727
5897695,82,721
5898462,82,767
5899214,82,752
5899993,83,779
5900733,83,740
5901505,83,772
5902253,83,748
5903026,82,773
5903751,82,725
5904485,82,734
5905214,82,729
5905939,81,725
5906668,81,729
5907392,81,724
5908102,81,710
5908821,81,719
5909489,82,668
5910181,82,692
5910859,82,678
5911558,83,699
5912210,84,652
5912897,84,687
5913589,85,692
5914277,86,688
5914985,86,708
5915726,87,741
5916455,87,729
5917195,88,740
5917878,88,683
5918573,88,695
5919255,87,682
5919918,87,663
5920582,87,664
5921255,87,673
5921939,87,684
5922626,87,687
5923350,87,724
5924108,87,758
5924840,87,732
5925553,87,713
5926249,87,696
5926921,87,672
5927584,87,663
5928228,87,644
5928876,87,648
5929521,87,645
5930162,87,641
5930812,88,650
5931431,88,619
5932086,89,655
5932748,90,662
5933404,90,656
5934066,91,662
5934731,93,665
5935388,93,657
5936043,93,655
5936708,94,665
5937366,94,658
5938028,94,662
5938710,93,682
5939351,93,641
5939999,93,648
5940659,93,660
5941382,93,723
5942132,93,750
5942905,92,773
5943705,92,800
5944454,92,749
5945170,92,716
5945878,90,708
5946579,90,701
5947246,89,667
5947931,87,685
5948595,87,664
5949243,86,648
5949952,85,709
5950727,85,775
5951545,85,818
5952464,85,919
5953374,85,910
5954356,85,982
5955326,85,970
5956245,85,919
5957153,83,908
5958045,83,892
5958880,82,835
5959731,80,851
5960597,79,866
5961438,77,841
5962275,73,837
5963108,73,833
5963941,72,833
5964779,70,838
5965663,69,884
5966559,69,896
5967387,70,828
5968214,70,827
5969037,71,823
5969811,71,774
5970562,72,751
5971315,72,753
5972054,72,739
5972765,73,711
5973464,73,699
5974167,74,703
5974875,75,708
5975601,77,726
5976324,77,723
5977085,79,761
5977859,80,774
5978632,82,773
5979395,82,763
5980167,82,772
5980937,83,770
5981704,82,767
5982462,82,758
5983238,82,776
5984024,82,786
5984797,80,773
5985592,80,795
5986420,80,828
5987243,79,823
5988022,78,779
5988773,78,751
5989531,78,758
5990293,78,762
5991016,78,723
5991727,78,711
5992446,78,719
5993190,78,744
5993950,78,760
5994759,79,809
5995616,79,857
5996442,79,826
5997202,80,760
5997956,80,754
5998675,80,719
5999364,80,689
6000041,80,677
6000710,80,669
6001402,80,692
6002053,80,651
6002749,80,696
6003439,82,690
6004138,82,699
6004862,83,724
6005596,84,734
6006334,85,738
6007082,85,748
6007911,86,829
6008762,87,851
6009583,86,821
6010421,85,838
6011253,85,832
6012074,83,821
6012911,82,837
6013776,80,865
6014624,79,848
6015477,76,853
6016332,76,855
6017164,75,832
6017977,74,813
6018811,73,834
6019652,72,841
6020485,72,833
6021311,72,826
6022151,72,840
6022986,72,835
6023798,72,812
6024600,72,802
6025417,72,817
6026234,73,817
6027022,73,788
6027850,73,828
6028741,73,891
6029649,73,908
6030550,73,901
6031442,73,892
6032291,73,849
6033112,73,821
6033945,72,833
6034750,72,805
6035481,72,731
6036232,72,751
6036954,72,722
6037664,72,710
6038370,72,706
6039067,74,697
6039767,74,700
6040459,76,692
6041157,79,698
6041843,79,686
6042517,80,674
6043189,83,672
6043864,83,675
6044543,85,679
6045218,87,675
6045898,87,680
6046585,87,687
6047280,88,695
6047965,88,685
6048657,89,692
6049358,89,701
6050078,89,720
6050792,89,714
6051502,89,710
6052232,89,730
6052998,88,766
6053798,88,800
6054660,87,862
6055538,86,878
6056366,86,828
6057135,86,769
6057897,85,762
6058642,83,745
6059350,83,708
6060038,81,688
6060733,80,695
6061448,80,715
6062155,80,707
6062874,80,719
6063654,80,780
6064436,80,782
6065188,80,752
6065954,81,766
6066714,82,760
6067449,82,735
6068159,82,710
6068853,83,694
6069528,83,675
6070186,83,658
6070846,83,660
6071472,83,626
6072082,84,610
6072765,84,683
6073654,85,889
6074511,85,857
6075283,85,772
6076123,85,840
6076941,85,818
6077774,85,833
6078634,85,860
6079419,85,785
6080177,83,758
6080898,83,721
6081640,83,742
6082321,81,681
6083013,81,692
6083692,80,679
6084394,79,702
6085046,79,652
6085719,79,673
6086398,81,679
6087082,81,684
6087762,83,680
6088451,86,689
6089137,86,686
6089818,87,681
6090480,88,662
6091134,88,654
6091788,89,654
6092448,90,660
6093115,90,667
6093795,90,680
6094468,90,673
6095155,90,687
6095835,90,680
6096498,91,663
6097153,91,655
6097829,91,676
6098461,91,632
6099115,91,654
6099749,91,634
6100380,91,631
6101004,91,624
6101630,92,626
6102280,92,650
6102922,92,642
6103549,93,627
6104206,93,657
6104888,94,682
6105587,95,699
6106288,95,701
6106984,95,696
6107688,94,704
6108344,94,656
6109036,93,692
6109720,92,684
6110392,92,672
6111065,91,673
6111745,90,680
6112429,90,684
6113131,90,702
6113806,89,675
6114520,89,714
6115192,89,672
6115914,89,722
6116628,89,714
6117335,89,707
6118053,89,718
6118802,89,749
6119539,88,737
6120271,88,732
6121002,87,731
6121704,87,702
6122395,86,691
6123067,85,672
6123716,85,649
6124371,85,655
6125047,85,676
6125769,85,722
6126506,86,737
6127236,86,730
6127940,86,704
6128634,87,694
6129288,87,654
6129941,87,653
6130604,88,663
6131279,88,675
6131950,88,671
6132614,88,664
6133258,89,644
6133905,89,647
6134558,90,653
6135234,90,676
6135862,90,628
6136535,91,673
6137166,91,631
6137821,92,655
6138470,92,649
6139125,92,655
6139782,93,657
6140418,93,636
6141050,93,632
6141680,93,630
6142309,93,629
6142929,94,620
6143569,94,640
6144170,94,601
6144810,95,640
6145446,95,636
6146101,95,655
6146795,96,694
6147512,96,717
6148206,96,694
6148871,95,665
6149526,95,655
6150175,95,649
6150844,93,669
6151518,93,674
6152195,93,677
6152870,92,675
6153559,92,689
6154254,91,695
6154984,90,730
6155686,90,702
6156392,90,706
6157099,90,707
6157806,90,707
6158518,89,712
6159218,89,700
6159888,88,670
6160541,88,653
6161212,87,671
6161819,87,607
6162461,87,642
6163109,88,648
6163771,88,662
6164416,89,645
6165070,90,654
6165751,90,681
6166443,91,692
6167150,92,707
6167919,92,769
6168681,92,762
6169449,92,768
6170191,91,742
6170950,91,759
6171705,90,755
6172440,88,735
6173166,88,726
6173931,87,765
6174776,85,845
6175633,84,857
6176501,83,868
6177431,83,930
6178366,83,935
6179185,83,819
6180046,81,861
6181086,79,1040
6182266,77,1180
6183240,77,974
6184161,77,921
6185201,76,1040
6186426,76,1225
6187468,76,1042
6188518,73,1050
6189559,69,1041
6190533,69,974
6191470,66,937
6192434,64,964
6193401,62,967
6194350,61,949
6195392,60,1042
6196353,59,961
6197228,59,875
6198060,60,832
6198832,61,772
6199619,61,787
6200487,61,868
6201307,61,820
6202137,62,830
6203048,64,911
6204032,66,984
6204912,66,880
6205714,67,802
6206557,68,843
6207369,69,812
6208150,70,781
6208949,70,799
6209746,71,797
6210536,71,790
6211346,71,810
6212201,72,855
6213046,72,845
6213921,72,875
6214801,73,880
6215655,73,854
6216493,73,838
6217352,73,859
6218218,73,866
6219049,73,831
6219851,73,802
6220652,72,801
6221471,72,819
6222294,72,823
6223184,72,890
6224242,72,1058
6225308,72,1066
6226300,72,992
6227328,72,1028
6228326,72,998
6229238,72,912
6230180,71,942
6231242,70,1062
6232289,69,1047
6233318,68,1029
6234267,67,949
6235273,66,1006
6236328,64,1055
6237314,63,986
6238257,62,943
6239107,61,850
6239975,61,868
6240887,61,912
6241733,61,846
6242622,61,889
6243550,62,928
6244439,62,889
6245278,63,839
6246114,64,836
6246936,66,822
6247703,66,767
6248489,67,786
6249306,68,817
6250120,69,814
6251000,70,880
6252017,71,1017
6252971,71,954
6253807,71,836
6254623,71,816
6255429,72,806
6256219,71,790
6256969,71,750
6257715,71,746
6258502,71,787
6259275,72,773
6260052,72,777
6260811,72,759
6261598,73,787
6262377,75,779
6263130,75,753
6263878,76,748
6264633,76,755
6265368,78,735
6266122,78,754
6266900,79,778
6267668,79,768
6268455,79,787
6269207,79,752
6269969,79,762
6270732,80,763
6271516,80,784
6272278,80,762
6273017,80,739
6273757,80,740
6274474,80,717
6275165,80,691
6275854,80,689
6276550,80,696
6277281,80,731
6278082,81,801
6278865,81,783
6279719,82,854
6280549,82,830
6281328,82,779
6282090,82,762
6282801,81,711
6283514,81,713
6284234,81,720
6284943,81,709
6285658,81,715
6286392,81,734
6287166,81,774
6287998,81,832
6288815,81,817
6289593,80,778
6290355,80,762
6291106,81,751
6291867,81,761
6292629,81,762
6293387,81,758
6294138,80,751
6294870,80,732
6295583,80,713
6296300,80,717
6297033,80,733
6297836,80,803
6298732,80,896
6299650,80,918
6300575,80,925
6301469,80,894
6302304,80,835
6303076,80,772
6303837,79,761
6304593,79,756
6305396,79,803
6306216,79,820
6306992,78,776
6307775,78,783
6308589,78,814
6309434,77,845
6310270,77,836
6311089,76,819
6311919,75,830
6312769,75,850
6313623,75,854
6314422,75,799
6315221,75,799
6315989,75,768
6316725,75,736
6317482,75,757
6318242,75,760
6319042,75,800
6319873,75,831
6320726,75,853
6321593,75,867
6322370,76,777
6323119,76,749
6323829,76,710
6324543,76,714
6325236,77,693
6325920,77,684
6326593,77,673
6327277,78,684
6327996,79,719
6328787,79,791
6329621,80,834
6330442,81,821
6331250,81,808
6332064,81,814
6332896,81,832
6333721,81,825
6334509,81,788
6335264,81,755
6336017,80,753
6336766,80,749
6337520,80,754
6338279,78,759
6339007,78,728
6339732,77,725
6340462,77,730
6341253,78,791
6342114,78,861
6342976,79,862
6343865,79,889
6344727,79,862
6345531,79,804
6346283,79,752
6347024,79,741
6347769,78,745
6348521,78,752
6349282,78,761
6350014,78,732
6350764,77,750
6351544,77,780
6352379,77,835
6353233,77,854
6354039,77,806
6354863,78,824
6355689,78,826
6356523,78,834
6357324,78,801
6358079,78,755
6358827,77,748
6359577,76,750
6360336,76,759
6361102,76,766
6361876,76,774
6362650,76,774
6363384,76,734
6364119,77,735
6364846,78,727
6365581,78,735
6366352,79,771
6367180,79,828
6368005,80,825
6368812,80,807
6369606,80,794
6370395,80,789
6371152,80,757
6371869,79,717
6372603,79,734
6373264,79,661
6373939,79,675
6374602,79,663
6375260,79,658
6375902,79,642
6376549,80,647
6377196,82,647
6377920,82,724
6378615,84,695
6379342,85,727
6380055,88,713
6380748,88,693
6381462,89,714
6382168,90,706
6382864,90,696
6383547,89,683
6384229,88,682
6384913,88,684
6385601,88,688
6386309,87,708
6387021,87,712
6387715,87,694
6388408,87,693
6389101,87,693
6389801,87,700
6390526,87,725
6391253,87,727
6391951,87,698
6392658,87,707
6393364,87,706
6394100,87,736
6394839,87,739
6395584,86,745
6396345,86,761
6397113,86,768
6397874,85,761
6398603,84,729
6399332,84,729
6400047,84,715
6400755,83,708
6401441,83,686
6402116,83,675
6402826,83,710
6403514,83,688
6404224,83,710
6404899,84,675
6405605,84,706
6406354,85,749
6407088,85,734
6407868,86,780
6408605,86,737
6409403,86,798
6410198,86,795
6410947,85,749
6411704,85,757
6412470,84,766
6413243,83,773
6414005,82,762
6414814,82,809
6415673,81,859
6416546,80,873
6417376,79,830
6418202,79,826
6419041,77,839
6419844,77,803
6420629,77,785
6421406,76,777
6422184,75,778
6422934,75,750
6423678,75,744
6424388,75,710
6425120,75,732
6425891,75,771
6426666,76,775
6427505,77,839
6428383,77,878
6429227,78,844
6430045,78,818
6430892,78,847
6431759,78,867
6432560,78,801
6433361,77,801
6434167,77,806
6435018,76,851
6435860,75,842
6436728,75,868
6437627,74,899
6438566,73,939
6439468,73,902
6440414,73,946
6441352,72,938
6442217,72,865
6443034,71,817
6443848,71,814
6444627,70,779
6445390,70,763
6446191,70,801
6446977,70,786
6447826,70,849
6448748,70,922
6449668,71,920
6450542,71,874
6451452,72,910
6452381,72,929
6453262,72,881
6454140,72,878
6455027,72,887
6455937,71,910
6456809,71,872
6457727,70,918
6458722,70,995
6459641,69,919
6460492,68,851
6461312,68,820
6462147,67,835
6462942,67,795
6463727,68,785
6464524,68,797
6465366,68,842
6466210,69,844
6467052,69,842
6467931,70,879
6468838,71,907
6469721,71,883
6470572,72,851
6471411,72,839
6472244,72,833
6473053,72,809
6473852,72,799
6474616,72,764
6475455,72,839
6476391,72,936
6477314,72,923
6478306,72,992
6479315,72,1009
6480261,72,946
6481185,72,924
6482080,71,895
6482938,70,858
6483747,70,809
6484572,69,825
6485449,69,877
6486385,69,936
6487325,68,940
6488278,68,953
6489226,67,948
6490073,67,847
6490885,67,812
6491711,68,826
6492581,68,870
6493450,68,869
6494343,68,893
6495293,68,950
6496275,68,982
6497201,68,926
6498155,68,954
6499109,68,954
6499993,68,884
6500855,67,862
6501707,67,852
6502563,67,856
6503386,67,823
6504173,67,787
6505008,67,835
6505870,67,862
6506826,68,956
6507824,68,998
6508705,68,881
6509584,69,879
6510485,69,901
6511352,69,867
6512156,69,804
6512973,69,817
6513810,69,837
6514651,69,841
6515465,69,814
6516303,70,838
6517127,70,824
6517917,70,790
6518699,70,782
6519542,71,843
6520382,72,840
6521285,72,903
6522236,73,951
6523183,73,947
6524096,73,913
6525027,73,931
6525968,72,941
6526830,72,862
6527589,70,759
6528298,70,709
6529033,70,735
6529752,70,719
6530503,70,751
6531270,70,767
6532069,71,799
6532850,72,781
6533608,72,758
6534361,73,753
6535137,74,776
6535904,76,767
6536682,76,778
6537447,77,765
6538220,78,773
6539000,80,780
6539759,80,759
6540514,80,755
6541254,79,740
6541984,79,730
6542712,79,728
6543454,79,742
6544243,79,789
6545059,80,816
6545927,80,868
6546826,80,899
6547666,79,840
6548479,79,813
6549351,79,872
6550205,78,854
6551071,77,866
6551987,77,916
6552923,76,936
6553808,75,885
6554663,74,855
6555530,72,867
6556424,71,894
6557308,71,884
6558217,69,909
6559115,69,898
6560013,69,898
6560852,69,839
6561723,69,871
6562656,69,933
6563566,68,910
6564432,68,866
6565282,68,850
6566138,68,856
6566965,68,827
6567726,69,761
6568471,69,745
6569245,69,774
6570043,70,798
6570900,70,857
6571726,72,826
6572500,72,774
6573277,73,777
6574066,73,789
6574877,74,811
6575653,75,776
6576404,75,751
6577166,76,762
6577928,76,762
6578711,77,783
6579479,77,768
6580254,77,775
6580992,77,738
6581780,78,788
6582560,78,780
6583299,78,739
6584029,79,730
6584758,79,729
6585469,79,711
6586198,79,729
6586971,80,773
6587763,80,792
6588584,80,821
6589446,80,862
6590338,80,892
6591208,80,870
6592120,80,912
6593075,79,955
6594019,79,944
6594952,78,933
6595909,77,957
6596882,75,973
6597794,73,912
6598693,72,899
6599545,70,852
6600370,67,825
6601166,67,796
6602001,67,835
6602876,67,875
6603694,67,818
6604450,68,756
6605197,68,747
6605950,69,753
6606867,70,917
6607864,70,997
6608784,70,920
6609702,70,918
6610703,70,1001
6611768,70,1065
6612705,70,937
6613653,70,948
6614653,69,1000
6615726,69,1073
6616721,68,995
6617794,68,1073
6618838,67,1044
6619844,65,1006
6620832,64,988
6621805,63,973
6622769,61,964
6623759,60,990
6624774,60,1015
6625747,60,973
6626761,60,1014
6627780,60,1019
6628742,60,962
6629694,60,952
6630608,61,914
6631436,61,828
6632310,61,874
6633197,62,887
6634141,62,944
6635133,63,992
6636008,63,875
6636841,64,833
6637656,64,815
6638479,65,823
6639313,66,834
6640131,67,818
6640969,67,838
6641836,68,867
6642715,69,879
6643572,69,857
6644473,70,901
6645384,70,911
6646286,71,902
6647147,71,861
6648025,71,878
6648926,71,901
6649820,71,894
6650683,70,863
6651562,70,879
6652479,69,917
6653352,69,873
6654229,69,877
6655129,69,900
6655989,69,860
6656821,69,832
6657597,69,776
6658386,69,789
6659306,69,920
6660218,69,912
6661236,70,1018
6662343,70,1107
6663342,70,999
6664360,70,1018
6665390,70,1030
6666372,69,982
6667326,68,954
6668340,68,1014
6669389,67,1049
6670338,66,949
6671339,65,1001
6672355,64,1016
6673290,62,935
6674273,62,983
6675319,61,1046
6676324,61,1005
6677319,61,995
6678354,61,1035
6679326,61,972
6680265,61,939
6681218,61,953
6682174,61,956
6683093,61,919
6684049,61,956
6685036,61,987
6685980,61,944
6686943,62,963
6687925,62,982
6688872,62,947
6689820,63,948
6690793,63,973
6691739,63,946
6692651,63,912
6693555,63,904
6694449,63,894
6695313,63,864
6696238,64,925
6697195,64,957
6698120,64,925
6699066,64,946
6700021,65,955
6700950,65,929
6701832,65,882
6702736,65,904
6703639,66,903
6704505,66,866
6705389,66,884
6706287,66,898
6707187,66,900
6708045,66,858
6708935,66,890
6709856,67,921
6710716,67,860
6711524,67,808
6712280,68,756
6713036,68,756
6713849,69,813
6714662,69,813
6715534,70,872
6716542,71,1008
6717526,71,984
6718494,71,968
6719483,71,989
6720440,71,957
6721346,71,906
6722282,71,936
6723255,70,973
6724191,70,936
6725125,68,934
6726114,68,989
6727113,67,999
6728031,66,918
